set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,17731,0,1265804,1267326,573,1265791,16,0,1065101558,1194083328,2,4,10,10,244873,13416,22801,5106,11659,27746
top,17731,1,1266043,1267471,216,1266175,16,0,1065101558,1194083328,2,4,10,10,29416,3960,2358,108,293,16090
top,17731,2,1266236,1267617,193,1266175,16,0,1065101558,1194083328,2,1,0,0,12649,3847,2352,232,0,0
miss,185,0,143063,144396,219,143743,16,0,1065101558,1194083328,2,4,10,10,277527,27429,41081,15104,1493,22764
miss,185,1,143063,144537,219,143743,16,0,1065101558,1194083328,2,1,0,0,21781,2863,1296,5223,0,0
miss,185,2,143063,144678,219,143743,16,0,1065101558,1194083328,2,1,0,0,7335,2632,1258,199,0,0
miss,708,0,176395,177882,194,176767,16,0,1065101558,1194083328,2,4,10,10,280147,25569,41532,13917,1482,32470
miss,708,1,176592,178016,197,176767,16,0,1065101558,1194083328,2,1,0,0,27598,3263,2038,5228,0,0
miss,708,2,176592,178149,197,176767,16,0,1065101558,1194083328,2,1,0,0,8391,3017,1948,197,0,0
miss,875,0,187211,188549,203,187903,16,0,1065101558,1194083328,2,4,10,10,251151,20863,36285,16048,738,22920
miss,875,1,187211,188684,203,187903,16,0,1065101558,1194083328,2,1,0,0,27488,3414,1556,5236,0,0
miss,875,2,187409,188818,198,187903,16,0,1065101558,1194083328,2,1,0,0,8126,3227,1500,194,0,0
miss,1193,0,207404,208840,573,207487,16,0,1065101558,1194083328,2,4,10,10,220043,30941,17749,10092,1479,19558
miss,1193,1,207643,208976,239,207487,16,0,1065101558,1194083328,2,1,0,0,25297,3849,2978,223,0,0
miss,1193,2,207643,209113,239,207487,16,0,1065101558,1194083328,2,1,0,0,10812,3652,2923,188,0,0
miss,1289,0,213642,214971,238,214015,16,0,1065101558,1194083328,2,4,10,10,249873,28186,37528,10100,704,25358
miss,1289,1,213642,215127,238,214015,16,0,1065101558,1194083328,2,1,0,0,29544,3843,2222,5228,0,0
miss,1289,2,213642,215282,238,214015,16,0,1065101558,1194083328,2,1,0,0,19774,13611,2167,189,0,0
miss,3479,0,353746,355219,182,353791,16,0,1065101558,1194083328,2,4,10,10,280235,26603,42326,15104,2566,25802
miss,3479,1,353927,355339,181,353791,16,0,1065101558,1194083328,2,1,0,0,33656,2380,2899,5228,0,0
miss,3479,2,353927,355459,181,353791,16,0,1065101558,1194083328,2,1,0,0,8199,2049,2672,203,0,0
miss,6606,0,553650,555207,412,553855,16,0,1065101558,1194083328,2,4,10,10,285699,24621,45279,15078,1483,29896
miss,6606,1,554067,555483,417,554239,16,0,1065101558,1194083328,2,4,10,10,34245,2301,2103,114,284,16094
miss,6606,2,554067,555759,417,554239,16,0,1065101558,1194083328,2,1,0,0,25902,2128,2022,5240,0,0
miss,6954,0,576223,577575,180,576895,16,0,1065101558,1194083328,2,4,10,10,267913,20190,40911,15058,2566,22796
miss,6954,1,576223,577694,180,576895,16,0,1065101558,1194083328,2,1,0,0,26890,2767,1333,5244,0,0
miss,6954,2,576403,577814,180,576895,16,0,1065101558,1194083328,2,1,0,0,7502,2485,1261,198,0,0
miss,8011,0,643909,645257,185,644479,16,0,1065101558,1194083328,2,4,10,10,302291,25265,50556,15068,2561,22908
miss,8011,1,643909,645379,185,644479,16,0,1065101558,1194083328,2,1,0,0,26687,2911,1326,5236,0,0
miss,8011,2,644094,645501,185,644479,16,0,1065101558,1194083328,2,1,0,0,7336,2626,1262,186,0,0
miss,8300,0,662439,663773,236,662911,16,0,1065101558,1194083328,2,4,10,10,279929,27671,41769,15114,1485,34906
miss,8300,1,662439,663932,236,662911,16,0,1065101558,1194083328,2,1,0,0,27092,3377,1320,5245,0,0
miss,8300,2,662675,664090,236,662911,16,0,1065101558,1194083328,2,1,0,0,7872,3118,1267,195,0,0
miss,8993,0,706604,708078,591,706687,16,0,1065101558,1194083328,2,4,10,10,258425,26290,33147,15112,2570,22794
miss,8993,1,706762,708184,158,706687,16,0,1065101558,1194083328,2,1,0,0,29420,3897,2932,5244,0,0
miss,8993,2,706762,708289,158,706687,16,0,1065101558,1194083328,2,1,0,0,10169,3606,2841,194,0,0
miss,9703,0,752136,753596,171,752767,16,0,1065101558,1194083328,2,4,10,10,279551,24632,40891,13956,1853,37148
miss,9703,1,752305,753707,169,752767,16,0,1065101558,1194083328,2,1,0,0,25571,2313,1318,5232,0,0
miss,9703,2,752305,753817,169,752767,16,0,1065101558,1194083328,2,1,0,0,6693,2017,1249,192,0,0
miss,9984,0,770206,771527,233,769663,16,0,1065101558,1194083328,2,4,10,10,271941,21402,42196,15112,2581,26886
miss,9984,1,770206,771678,233,769663,16,0,1065101558,1194083328,2,1,0,0,31844,3881,4891,5226,0,0
miss,9984,2,770430,771830,224,770815,16,0,1065101558,1194083328,2,4,10,10,27208,3812,1625,80,265,16284
