set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
miss,15677,2,1134623,1136056,181,1134847,16,0,1065101558,1194083328,2,4,10,10,28597,3756,2283,71,248,16303
miss,15677,3,1134623,1136170,181,1134847,16,0,1065101558,1194083328,2,1,0,0,10144,3992,2291,205,0,0
miss,15819,0,1143611,1144953,378,1143679,16,0,1065101558,1194083328,2,4,10,10,326712,70916,15845,9959,16516,40133
miss,15819,1,1143611,1145239,378,1143679,16,0,1065101558,1194083328,2,1,0,0,27105,3614,2042,1749,0,0
miss,15894,0,1148382,1149732,177,1149055,16,0,1065101558,1194083328,2,4,10,10,350170,72804,20624,9735,17905,52957
miss,15894,1,1148382,1149849,177,1149055,16,0,1065101558,1194083328,2,1,0,0,20718,3162,1576,1749,0,0
miss,15894,2,1148558,1149966,176,1149055,16,0,1065101558,1194083328,2,1,0,0,8561,2922,1519,200,0,0
miss,16723,0,1201463,1202796,215,1202047,16,0,1065101558,1194083328,2,4,10,10,343730,78372,17582,12468,19165,47817
miss,16723,1,1201463,1202937,215,1202047,16,0,1065101558,1194083328,2,1,0,0,25734,3047,1343,1743,0,0
miss,16723,2,1201674,1203079,211,1202047,16,0,1065101558,1194083328,2,1,0,0,8059,2804,1304,203,0,0
miss,17243,0,1234795,1236149,191,1235455,16,0,1065101558,1194083328,2,4,10,10,327790,70537,26765,9788,11038,40257
miss,17243,1,1234795,1236282,191,1235455,16,0,1065101558,1194083328,2,1,0,0,22632,3417,1325,1758,0,0
miss,17243,2,1234795,1236416,191,1235455,16,0,1065101558,1194083328,2,1,0,0,8257,3146,1290,200,0,0
miss,17413,0,1245611,1246949,203,1246207,16,0,1065101558,1194083328,2,4,10,10,312862,68130,25847,12450,8339,47917
miss,17413,1,1245611,1247084,203,1246207,16,0,1065101558,1194083328,2,1,0,0,21159,3567,1564,1746,0,0
miss,17413,2,1245809,1247218,198,1246207,16,0,1065101558,1194083328,2,1,0,0,8743,3268,1512,194,0,0
miss,17730,0,1265804,1267326,573,1265791,16,0,1065101558,1194083328,2,4,10,10,217308,52509,8617,7035,6105,29279
miss,17730,1,1266043,1267471,216,1266175,16,0,1065101558,1194083328,2,4,10,10,28883,4068,2356,64,263,15993
miss,17825,0,1272042,1273371,230,1272703,16,0,1065101558,1194083328,2,4,10,10,308828,68742,20756,9824,9486,48123
miss,17825,1,1272042,1273528,230,1272703,16,0,1065101558,1194083328,2,1,0,0,29309,6812,1512,1763,0,0
miss,17825,2,1272264,1273684,222,1272703,16,0,1065101558,1194083328,2,1,0,0,9047,3788,1485,190,0,0
miss,20016,0,1412146,1413619,182,1412095,16,0,1065101558,1194083328,2,4,10,10,360764,69576,34902,10970,14177,56081
miss,20016,1,1412327,1413739,181,1412479,16,0,1065101558,1194083328,2,4,10,10,27045,2369,2088,74,253,16115
miss,20016,2,1412327,1413859,181,1412479,16,0,1065101558,1194083328,2,1,0,0,21545,2316,2067,1753,0,0
miss,23143,0,1612050,1613607,412,1612543,16,0,1065101558,1194083328,2,4,10,10,379540,77719,34554,13649,13757,53301
miss,23143,1,1612467,1613883,417,1612543,16,0,1065101558,1194083328,2,1,0,0,29648,4991,2032,1739,0,0
miss,23143,2,1612467,1614159,417,1612543,16,0,1065101558,1194083328,2,1,0,0,7982,2034,1997,185,0,0
miss,23490,0,1634444,1635855,179,1635199,16,0,1065101558,1194083328,2,4,10,10,361266,72289,24069,12487,11028,55716
miss,23490,1,1634623,1635975,180,1635199,16,0,1065101558,1194083328,2,1,0,0,31223,8269,1323,1749,0,0
miss,23490,2,1634623,1636094,180,1635199,16,0,1065101558,1194083328,2,1,0,0,8110,2522,1295,196,0,0
miss,24548,0,1702309,1703657,185,1702783,16,0,1065101558,1194083328,2,4,10,10,336976,72826,24489,9725,11475,48097
miss,24548,1,1702309,1703779,185,1702783,16,0,1065101558,1194083328,2,1,0,0,25039,2940,1373,1743,0,0
miss,24548,2,1702494,1703901,185,1702783,16,0,1065101558,1194083328,2,1,0,0,7761,2682,1298,196,0,0
miss,24839,0,1720839,1722173,236,1721215,16,0,1065101558,1194083328,2,4,10,10,338980,87328,18732,12468,7250,47855
miss,24839,1,1720839,1722332,236,1721215,16,0,1065101558,1194083328,2,1,0,0,27378,3507,2038,1749,0,0
miss,24839,2,1721075,1722490,236,1721215,16,0,1065101558,1194083328,2,1,0,0,9466,3194,1983,193,0,0
miss,25530,0,1765004,1766444,591,1764991,16,0,1065101558,1194083328,2,4,10,10,324358,76626,27672,8206,8354,34265
miss,25530,1,1765162,1766549,159,1764991,16,0,1065101558,1194083328,2,1,0,0,28311,4110,2986,1749,0,0
miss,25530,2,1765321,1766654,158,1765375,16,0,1065101558,1194083328,2,4,10,10,28070,3751,2261,69,267,16111
miss,26239,0,1810536,1811886,171,1811071,16,0,1065101558,1194083328,2,4,10,10,374380,72152,29943,15902,17040,64055
miss,26239,1,1810536,1811996,171,1811071,16,0,1065101558,1194083328,2,1,0,0,27113,5072,1352,1739,0,0
miss,26239,2,1810705,1812107,169,1811071,16,0,1065101558,1194083328,2,1,0,0,7244,2123,1300,195,0,0
miss,26521,0,1828606,1829927,233,1829119,16,0,1065101558,1194083328,2,4,10,10,334658,74071,21008,9796,6790,58160
miss,26521,1,1828606,1830078,233,1829119,16,0,1065101558,1194083328,2,1,0,0,23884,4039,1642,1753,0,0
miss,26521,2,1828830,1830230,224,1829119,16,0,1065101558,1194083328,2,1,0,0,9212,3822,1595,202,0,0
miss,27059,0,1862874,1864364,201,1863295,16,0,1065101558,1194083328,2,4,10,10,315524,76175,23790,10568,8768,45384
miss,27059,1,1863085,1864498,211,1863295,16,0,1065101558,1194083328,2,1,0,0,26367,3485,2046,1741,0,0
miss,27059,2,1863085,1864633,211,1863295,16,0,1065101558,1194083328,2,1,0,0,8983,3169,1994,197,0,0
miss,27347,0,1881342,1882701,178,1881727,16,0,1065101558,1194083328,2,4,10,10,303382,71122,18558,9760,11500,39925
miss,27347,1,1881342,1882828,178,1881727,16,0,1065101558,1194083328,2,1,0,0,30267,6580,2162,1749,0,0
miss,27347,2,1881520,1882954,178,1881727,16,0,1065101558,1194083328,2,1,0,0,9920,3596,2147,191,0,0
miss,27864,0,1914349,1915811,284,1914751,16,0,1065101558,1194083328,2,4,10,10,329862,73392,25840,9832,11048,55711
miss,27864,1,1914612,1915988,263,1914751,16,0,1065101558,1194083328,2,1,0,0,19069,3424,2070,1745,0,0
miss,27864,2,1914612,1916166,263,1914751,16,0,1065101558,1194083328,2,1,0,0,8898,3100,1977,195,0,0
miss,28284,0,1941373,1942729,210,1941247,16,0,1065101558,1194083328,2,4,10,10,342794,75332,19109,10943,12180,62601
miss,28284,1,1941373,1942868,210,1941247,16,0,1065101558,1194083328,2,1,0,0,24026,2851,2768,1735,0,0
miss,28284,2,1941583,1943008,210,1941631,16,0,1065101558,1194083328,2,4,10,10,31727,2514,2068,72,277,18825
miss,28985,0,1986236,1987575,182,1986943,16,0,1065101558,1194083328,2,4,10,10,336252,78380,21850,12486,7258,53065
miss,28985,1,1986236,1987696,182,1986943,16,0,1065101558,1194083328,2,1,0,0,25663,3165,1336,1741,0,0
miss,28985,2,1986407,1987816,171,1986943,16,0,1065101558,1194083328,2,1,0,0,8030,2882,1314,192,0,0
miss,30158,0,2061164,2062575,229,2061823,16,0,1065101558,1194083328,2,4,10,10,357936,77983,27168,9736,9433,58239
miss,30158,1,2061393,2062724,229,2061823,16,0,1065101558,1194083328,2,1,0,0,33740,10379,1349,1741,0,0
miss,30158,2,2061393,2062873,229,2061823,16,0,1065101558,1194083328,2,1,0,0,7802,2020,1292,194,0,0
miss,31595,0,2153110,2154619,266,2153599,16,0,1065101558,1194083328,2,4,10,10,344530,72094,29423,12514,8395,57517
miss,31595,1,2153110,2154801,266,2153599,16,0,1065101558,1194083328,2,1,0,0,25659,2263,2052,1745,0,0
miss,31595,2,2153110,2154983,266,2153599,16,0,1065101558,1194083328,2,1,0,0,7774,2004,1985,185,0,0
miss,32213,0,2192684,2194141,527,2192383,16,0,1065101558,1194083328,2,4,10,10,242844,65735,15912,7043,6813,26569
miss,32213,1,2192842,2194255,158,2192383,16,0,1065101558,1194083328,2,1,0,0,22192,3961,2300,1747,0,0
miss,32213,2,2192842,2194370,158,2192383,16,0,1065101558,1194083328,2,1,0,0,13097,3688,4856,205,0,0
miss,32358,0,2202011,2203353,378,2201983,16,0,1065101558,1194083328,2,4,10,10,342362,73522,28859,7061,8370,56287
miss,32358,1,2202011,2203639,378,2201983,16,0,1065101558,1194083328,2,1,0,0,28681,3589,2745,1752,0,0
miss,32358,2,2202011,2203925,378,2201983,16,0,1065101558,1194083328,2,1,0,0,9776,3307,2660,200,0,0
miss,32430,0,2206604,2208015,175,2207359,16,0,1065101558,1194083328,2,4,10,10,323412,72693,28875,9745,8333,45433
miss,32430,1,2206782,2208132,177,2207359,16,0,1065101558,1194083328,2,1,0,0,34405,11321,1575,1753,0,0
miss,32430,2,2206782,2208249,177,2207359,16,0,1065101558,1194083328,2,1,0,0,8793,2942,1503,200,0,0
miss,32430,3,2206958,2208366,176,2207359,16,0,1065101558,1194083328,2,1,0,0,8316,2900,1505,177,0,0
miss,33259,0,2259644,2261055,212,2260351,16,0,1065101558,1194083328,2,4,10,10,341444,69798,26853,12478,11064,43441
miss,33259,1,2259863,2261196,215,2260351,16,0,1065101558,1194083328,2,1,0,0,31593,8423,1361,1745,0,0
miss,33259,2,2259863,2261337,215,2260351,16,0,1065101558,1194083328,2,1,0,0,11088,5432,1300,192,0,0
miss,33781,0,2293195,2294549,194,2293759,16,0,1065101558,1194083328,2,4,10,10,336018,78717,29761,12450,5656,47755
miss,33781,1,2293195,2294682,194,2293759,16,0,1065101558,1194083328,2,1,0,0,25802,6161,1342,1751,0,0
miss,33781,2,2293392,2294816,197,2293759,16,0,1065101558,1194083328,2,1,0,0,8257,3124,1298,195,0,0
miss,33950,0,2304011,2305349,203,2304511,16,0,1065101558,1194083328,2,4,10,10,292762,62701,15927,9770,8336,44947
miss,33950,1,2304011,2305484,203,2304511,16,0,1065101558,1194083328,2,1,0,0,28955,6227,1549,1747,0,0
miss,33950,2,2304209,2305618,198,2304511,16,0,1065101558,1194083328,2,1,0,0,8582,3266,1509,200,0,0
miss,34269,0,2324204,2325726,573,2324095,16,0,1065101558,1194083328,2,4,10,10,212852,41630,16454,4358,5671,26623
miss,34269,1,2324443,2325871,216,2324479,16,0,1065101558,1194083328,2,4,10,10,29797,4046,2370,64,257,15951
miss,34269,2,2324636,2326017,193,2324479,16,0,1065101558,1194083328,2,1,0,0,26222,3994,2358,1751,0,0
miss,34363,0,2330442,2331771,230,2331007,16,0,1065101558,1194083328,2,4,10,10,324640,65932,25993,12478,11521,53022
miss,34363,1,2330442,2331928,230,2331007,16,0,1065101558,1194083328,2,1,0,0,28958,8782,1564,1755,0,0
miss,34363,2,2330664,2332084,222,2331007,16,0,1065101558,1194083328,2,1,0,0,11807,6484,1523,200,0,0
miss,36552,0,2470546,2471898,182,2470399,16,0,1065101558,1194083328,2,4,10,10,358800,77671,27176,10943,12672,53597
miss,36552,1,2470546,2472019,182,2470399,16,0,1065101558,1194083328,2,1,0,0,28766,5103,2750,1755,0,0
miss,36552,2,2470727,2472139,181,2470783,16,0,1065101558,1194083328,2,4,10,10,31053,2116,2048,73,1834,16957
miss,39680,0,2670450,2672007,412,2670847,16,0,1065101558,1194083328,2,4,10,10,375194,80377,31431,9724,13722,55955
miss,39680,1,2670867,2672283,417,2670847,16,0,1065101558,1194083328,2,1,0,0,26730,2297,2081,1751,0,0
miss,39680,2,2670867,2672559,417,2670847,16,0,1065101558,1194083328,2,1,0,0,23551,7265,2006,191,0,0
miss,40029,0,2693023,2694375,180,2693503,16,0,1065101558,1194083328,2,4,10,10,343978,80745,19223,9753,11069,50393
miss,40029,1,2693023,2694494,180,2693503,16,0,1065101558,1194083328,2,1,0,0,25503,2845,1311,1739,0,0
miss,40029,2,2693203,2694614,180,2693503,16,0,1065101558,1194083328,2,1,0,0,7957,2576,1302,185,0,0
miss,41087,0,2760709,2762057,185,2761087,16,0,1065101558,1194083328,2,4,10,10,348434,78321,31556,8182,8372,50499
miss,41087,1,2760709,2762179,185,2761087,16,0,1065101558,1194083328,2,1,0,0,29409,5699,2043,1745,0,0
miss,41087,2,2760894,2762301,185,2761087,16,0,1065101558,1194083328,2,1,0,0,9055,2717,1975,200,0,0
